0.0000 0.0000
0.1085 0.0000
0.2342 0.0000
0.2397 0.0000
0.2437 0.0163
0.2462 0.0520
0.2487 0.1041
0.2508 0.1821
0.2523 0.2764
0.2538 0.3935
0.2548 0.5106
0.2558 0.6634
0.2568 0.7902
0.2583 0.9398
0.2598 1.0959
0.2618 1.3821
0.2628 1.6260
0.2658 2.0033
0.2683 2.2829
0.2698 2.3870
0.2709 2.4618
0.2719 2.5138
0.2729 2.5593
0.2749 2.5984
0.2779 2.5659
0.2794 2.5301
0.2809 2.4878
0.2824 2.4293
0.2834 2.3772
0.2854 2.2894
0.2874 2.1854
0.2894 2.0846
0.2910 1.9837
0.2930 1.8829
0.2950 1.7821
0.2965 1.7106
0.2985 1.6195
0.2995 1.5805
0.3005 1.5220
0.3015 1.4764
0.3040 1.3789
0.3070 1.2780
0.3101 1.1772
0.3141 1.0797
0.3191 0.9854
0.3211 0.9561
0.3231 0.9301
0.3266 0.8943
0.3302 0.8715
0.3337 0.8520
0.3372 0.8423
0.3407 0.8358
0.3487 0.8390
0.3563 0.8488
0.3628 0.8650
0.3714 0.8976
0.3774 0.9203
0.3839 0.9496
0.3905 0.9756
0.3980 1.0049
0.4095 1.0537
0.4176 1.0764
0.4251 1.1024
0.4322 1.1187
0.4417 1.1317
0.4533 1.1252
0.4623 1.1057
0.4698 1.0862
0.4769 1.0634
0.4839 1.0374
0.4905 1.0081
0.4960 0.9854
0.5050 0.9561
0.5116 0.9366
0.5181 0.9203
0.5256 0.9041
0.5332 0.8911
0.5397 0.8878
0.5492 0.8813
0.5583 0.8813
0.5643 0.8846
0.5719 0.8943
0.5779 0.9008
0.5839 0.9138
0.5889 0.9268
0.5950 0.9463
0.6025 0.9659
0.6095 0.9854
0.6186 1.0081
0.6302 1.0341
0.6402 1.0537
0.6492 1.0667
0.6608 1.0699
0.6693 1.0732
0.6804 1.0699
0.6905 1.0602
0.7010 1.0504
0.7121 1.0341
0.7251 1.0146
0.7382 0.9919
0.7503 0.9789
0.7623 0.9756
0.7779 0.9724
0.7915 0.9724
0.8030 0.9756
0.8141 0.9789
0.8286 0.9886
0.8442 0.9984
0.8598 1.0049
0.8749 1.0049
0.8935 1.0081
0.9151 1.0049
0.9332 1.0016
0.9558 1.0000
0.9719 1.0000
0.9834 1.0000
0.9990 1.0000
1.0000 1.0000
