0. 0.
10. 0.
20. 0.
30. 0.
40. 0.
44. 0.
45.83333333333335 0.
47.50000000000001 0.00007650273224043581
48.452380952380956 0.0002513661202185793
49.04761904761906 0.00040437158469945264
49.523809523809526 0.0006775956284153003
50.357142857142854 0.0012240437158469938
50.833333333333336 0.0015956284153005457
51.42857142857144 0.0020546448087431692
51.90476190476192 0.0024043715846994527
52.61904761904763 0.002994535519125683
53.214285714285715 0.003366120218579235
53.6904761904762 0.0036939890710382516
54.2857142857143 0.0040109289617486325
54.88095238095237 0.004295081967213113
55.238095238095234 0.004448087431693988
55.714285714285715 0.004601092896174863
56.30952380952382 0.00481967213114754
57.261904761904766 0.0050054644808743155
58.33333333333335 0.005147540983606556
59.404761904761905 0.005245901639344261
61.1904761904762 0.005300546448087431
62.85714285714287 0.005377049180327866
66.01190476190476 0.005573770491803278
68.33333333333334 0.005792349726775956
70.23809523809524 0.00608743169398907
71.54761904761907 0.00628415300546448
72.79761904761907 0.006491803278688524
74.4047619047619 0.00681967213114754
75.83333333333334 0.007092896174863387
77.26190476190479 0.00740983606557377
78.57142857142856 0.007704918032786884
80 0.007989071038251364
81.19047619047618 0.008273224043715846
82.61904761904762 0.008546448087431692
83.80952380952382 0.008808743169398905
85.23809523809524 0.009081967213114753
86.66666666666666 0.0093551912568306
88.33333333333331 0.009650273224043715
89.88095238095238 0.009934426229508195
91.66666666666666 0.010185792349726774
93.45238095238096 0.01042622950819672
94.88095238095238 0.010590163934426229
96.78571428571425 0.010748633879781418
98.45238095238093 0.010841530054644808
100.5952380952381 0.010885245901639343
103.2142857142857 0.01085245901639344
105.83333333333334 0.010699453551912567
108.2142857142857 0.010491803278688523
110.35714285714286 0.010262295081967212
112.26190476190473 0.010016393442622949
114.16666666666666 0.009770491803278688
116.07142857142858 0.00953005464480874
117.85714285714286 0.009278688524590163
120 0.009038251366120218
122.02380952380952 0.008786885245901639
124.28571428571428 0.008524590163934425
126.66666666666666 0.008284153005464479
128.92857142857144 0.008065573770491802
131.42857142857142 0.007857923497267758
133.8095238095238 0.0076721311475409825
136.42857142857144 0.007508196721311474
138.33333333333334 0.007420765027322403
140.47619047619048 0.007311475409836065
143.0952380952381 0.007224043715846994
145.47619047619048 0.007136612021857923
148.69047619047618 0.007027322404371584
152.26190476190476 0.006950819672131146
155 0.0069071038251366105
157.85714285714286 0.0068633879781420755
161.54761904761904 0.006830601092896174
164.64285714285717 0.006808743169398906
168.6904761904762 0.006775956284153005
171.07142857142858 0.00676502732240437
174.40476190476193 0.006754098360655737
177.5 0.006754098360655737
179.52380952380955 0.00676502732240437
179.9 0.006755
179.99 0.006755
180.0 0.006755
