0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
2.508744640680720002e-41
5.430762376854556258e-36
4.351838073184858870e-31
1.294626440503028344e-26
1.435581949531170490e-22
5.972626076678282742e-19
9.425830282649137228e-16
5.745196527719154123e-13
1.391753379209603736e-10
1.397975779582338873e-08
6.170362780721916351e-07
1.292737670155474916e-05
1.434320438420400023e-04
9.739059605635702610e-04
4.573205951601266861e-03
1.560454070568084717e-02
3.987119346857070923e-02
7.991614192724227905e-02
1.308697611093521118e-01
1.811376363039016724e-01
2.191360890865325928e-01
2.393219619989395142e-01
2.445435971021652222e-01
2.412627935409545898e-01
2.362139374017715454e-01
2.358386367559432983e-01
2.420931458473205566e-01
2.542048096656799316e-01
2.720566391944885254e-01
2.941159605979919434e-01
3.187165558338165283e-01
3.455900549888610840e-01
3.739597201347351074e-01
4.031092822551727295e-01
4.322144389152526855e-01
4.597472250461578369e-01
4.856427609920501709e-01
5.110393762588500977e-01
5.357822179794311523e-01
5.590201616287231445e-01
5.805094242095947266e-01
6.008909940719604492e-01
6.204635500907897949e-01
6.393473744392395020e-01
6.576929092407226562e-01
6.754235029220581055e-01
6.926224231719970703e-01
7.088945508003234863e-01
7.238829731941223145e-01
7.383067607879638672e-01
7.530198693275451660e-01
7.681853175163269043e-01
7.828453779220581055e-01
7.961190938949584961e-01
8.064761161804199219e-01
8.143178820610046387e-01
8.225682973861694336e-01
8.303950428962707520e-01
8.367699384689331055e-01
8.413330316543579102e-01
8.429648876190185547e-01
8.413646817207336426e-01
8.375377655029296875e-01
8.323028087615966797e-01
8.266128897666931152e-01
8.204159140586853027e-01
8.125173449516296387e-01
8.030718564987182617e-01
7.909056544303894043e-01
7.750254273414611816e-01
7.582715153694152832e-01
7.421755194664001465e-01
7.265474796295166016e-01
7.097395062446594238e-01
6.914812326431274414e-01
6.733989119529724121e-01
6.547025442123413086e-01
6.341251134872436523e-01
6.135167479515075684e-01
5.937252640724182129e-01
5.741241574287414551e-01
5.543558001518249512e-01
5.330026149749755859e-01
5.111110806465148926e-01
4.908415079116821289e-01
4.719606637954711914e-01
4.536235630512237549e-01
4.354764521121978760e-01
4.174509942531585693e-01
3.994874358177185059e-01
3.819325268268585205e-01
3.656919896602630615e-01
3.503936827182769775e-01
3.348667025566101074e-01
3.189397156238555908e-01
3.039882481098175049e-01
2.900983691215515137e-01
2.762302160263061523e-01
2.622907459735870361e-01
2.483730614185333252e-01
2.349478006362915039e-01
2.223629653453826904e-01
2.099238634109497070e-01
1.977834254503250122e-01
1.866462230682373047e-01
1.761242449283599854e-01
1.654927134513854980e-01
1.545532494783401489e-01
1.433859020471572876e-01
1.326106339693069458e-01
1.228247582912445068e-01
1.135686710476875305e-01
1.041059941053390503e-01
9.456934034824371338e-02
8.566477149724960327e-02
7.715089619159698486e-02
6.849795579910278320e-02
6.017533317208290100e-02
5.201665684580802917e-02
4.390306025743484497e-02
3.594975546002388000e-02
2.794874645769596100e-02
1.991339959204196930e-02
1.214485522359609604e-02
5.600219126790761948e-03
