-1.794000015258789062e+02 4.189058272373710236e-03
-1.782000045776367188e+02 3.825009727502765803e-03
-1.770000000000000000e+02 3.421393767211375597e-03
-1.757999954223632812e+02 3.078579257803346503e-03
-1.745999984741210938e+02 2.748340322724209493e-03
-1.734000015258789062e+02 2.526434996485020078e-03
-1.722000045776367188e+02 2.233100917164546582e-03
-1.710000076293945312e+02 2.057148088740983274e-03
-1.698000030517578125e+02 1.795219833317590304e-03
-1.685999984741210938e+02 1.653813729675332163e-03
-1.674000015258789062e+02 1.487622830839544375e-03
-1.662000045776367188e+02 1.329765286529906252e-03
-1.650000076293945312e+02 1.199288764234760721e-03
-1.638000106811523438e+02 1.070002721157636448e-03
-1.626000061035156250e+02 9.580854919456210797e-04
-1.614000015258789062e+02 8.778593753689821391e-04
-1.602000045776367188e+02 8.000020345103823604e-04
-1.590000076293945312e+02 7.278589938982853516e-04
-1.578000106811523438e+02 6.383349567030758686e-04
-1.566000137329101562e+02 5.933348422618668540e-04
-1.554000091552734375e+02 5.342802793056594798e-04
-1.542000045776367188e+02 4.800012207062294162e-04
-1.530000076293945312e+02 4.428582691039616289e-04
-1.518000106811523438e+02 4.066677008761110422e-04
-1.506000137329101562e+02 3.669056949941961973e-04
-1.494000091552734375e+02 3.335680353419023803e-04
-1.482000045776367188e+02 3.202389096477572172e-04
-1.470000076293945312e+02 2.966674211309334270e-04
-1.458000106811523438e+02 2.707149741780669064e-04
-1.446000137329101562e+02 2.538101692821629783e-04
-1.434000167846679688e+02 2.369053643862590501e-04
-1.422000122070312500e+02 2.130930704004301425e-04
-1.410000076293945312e+02 1.954766875991142668e-04
-1.398000106811523438e+02 1.823814162008788428e-04
-1.386000137329101562e+02 1.650004196177663415e-04
-1.374000167846679688e+02 1.657147071485792148e-04
-1.362000198364257812e+02 1.478575188782581674e-04
-1.350000152587890625e+02 1.519032166653345713e-04
-1.338000106811523438e+02 1.345241516364184434e-04
-1.326000137329101562e+02 1.278574680154986084e-04
-1.314000167846679688e+02 1.126193340248246593e-04
-1.302000198364257812e+02 1.178574425841188289e-04
-1.290000228881835938e+02 1.073812254655304898e-04
-1.278000221252441406e+02 9.499963760514220333e-05
-1.266000175476074219e+02 1.004758071914035102e-04
-1.254000167846679688e+02 8.833355797718805004e-05
-1.242000198364257812e+02 9.142880394404369446e-05
-1.230000190734863281e+02 8.523777008180677774e-05
-1.218000183105468750e+02 8.000020345103824959e-05
-1.206000213623046875e+02 7.452399904813977987e-05
-1.194000205993652344e+02 7.261877060042197583e-05
-1.182000198364257812e+02 6.714302789640708515e-05
-1.170000228881835938e+02 6.952398633244989690e-05
-1.158000221252441406e+02 7.047592163188493681e-05
-1.146000213623046875e+02 5.619061909061019315e-05
-1.134000244140625000e+02 5.404775649817166122e-05
-1.122000236511230469e+02 5.333312988358859753e-05
-1.110000228881835938e+02 4.857155209527321183e-05
-1.098000259399414062e+02 5.714300246502731242e-05
-1.086000251770019531e+02 4.880933761667706017e-05
-1.074000244140625000e+02 5.071441468771173698e-05
-1.062000274658203125e+02 5.190489390573314285e-05
-1.050000267028808594e+02 5.023790359570175511e-05
-1.038000259399414062e+02 5.190489390573314285e-05
-1.026000251770019531e+02 4.904743194651451271e-05
-1.014000244140625000e+02 4.119058094354051712e-05
-1.002000274658203125e+02 4.976203131329461771e-05
-9.900002670288085938e+01 4.928552627635196526e-05
-9.780002593994140625e+01 4.547630612841757419e-05
-9.660002899169921875e+01 4.880964793887749843e-05
-9.540002822875976562e+01 4.523792266911532621e-05
-9.420002746582031250e+01 5.380966065456738818e-05
