1.047197543084621429e-02 0.000000000000000000e+00
3.141592442989349365e-02 0.000000000000000000e+00
5.235987529158592224e-02 0.000000000000000000e+00
7.330383360385894775e-02 0.000000000000000000e+00
9.424777328968048096e-02 0.000000000000000000e+00
1.151917278766632080e-01 0.000000000000000000e+00
1.361356824636459351e-01 0.000000000000000000e+00
1.570796370506286621e-01 0.000000000000000000e+00
1.780235767364501953e-01 0.000000000000000000e+00
1.989675313234329224e-01 0.000000000000000000e+00
2.199114710092544556e-01 0.000000000000000000e+00
2.408554404973983765e-01 0.000000000000000000e+00
2.617993950843811035e-01 0.000000000000000000e+00
2.827433347702026367e-01 0.000000000000000000e+00
3.036872744560241699e-01 0.000000000000000000e+00
3.246312141418457031e-01 0.000000000000000000e+00
3.455751836299896240e-01 0.000000000000000000e+00
3.665191531181335449e-01 0.000000000000000000e+00
3.874630630016326904e-01 0.000000000000000000e+00
4.084070324897766113e-01 0.000000000000000000e+00
4.293509721755981445e-01 0.000000000000000000e+00
4.502949416637420654e-01 0.000000000000000000e+00
4.712388813495635986e-01 0.000000000000000000e+00
4.921828210353851318e-01 0.000000000000000000e+00
5.131267905235290527e-01 0.000000000000000000e+00
5.340707302093505859e-01 2.696798894593110453e-41
5.550146698951721191e-01 4.748788753793651716e-36
5.759586095809936523e-01 3.099701255590088052e-31
5.969026088714599609e-01 7.518099419880879376e-27
6.178465485572814941e-01 6.799678711506241071e-23
6.387904882431030273e-01 2.306602185392067470e-19
6.597344875335693359e-01 2.963818310326244094e-16
6.806783676147460938e-01 1.468772206723173435e-13
7.016223073005676270e-01 2.907225675474744975e-11
7.225663065910339355e-01 2.458349079859090125e-09
7.435102462768554688e-01 9.963414271396686672e-08
7.644541859626770020e-01 2.233220357084064744e-06
7.853981852531433105e-01 3.063649637624621391e-05
8.063421249389648438e-01 2.677272714208811522e-04
8.272860050201416016e-01 1.543953432701528072e-03
8.482299447059631348e-01 6.202130112797021866e-03
8.691739439964294434e-01 1.831641234457492828e-02
8.901178836822509766e-01 4.156225547194480896e-02
9.110618233680725098e-01 7.547598332166671753e-02
9.320058226585388184e-01 1.138126924633979797e-01
9.529497623443603516e-01 1.474943608045578003e-01
9.738937020301818848e-01 1.702717691659927368e-01
9.948376417160034180e-01 1.814334839582443237e-01
1.015781641006469727e+00 1.847356110811233521e-01
1.036725640296936035e+00 1.853542476892471313e-01
1.057669520378112793e+00 1.874053627252578735e-01
1.078613400459289551e+00 1.934888809919357300e-01
1.099557399749755859e+00 2.046962380409240723e-01
1.120501279830932617e+00 2.206497937440872192e-01
1.141445279121398926e+00 2.406460344791412354e-01
1.162389278411865234e+00 2.637881338596343994e-01
1.183333277702331543e+00 2.892001271247863770e-01
1.204277157783508301e+00 3.162643611431121826e-01
1.225221037864685059e+00 3.440644443035125732e-01
1.246165037155151367e+00 3.722534477710723877e-01
1.267108917236328125e+00 4.014416038990020752e-01
1.288053035736083984e+00 4.314111173152923584e-01
1.308996915817260742e+00 4.612493515014648438e-01
1.329940915107727051e+00 4.909719526767730713e-01
1.350884795188903809e+00 5.203309655189514160e-01
1.371828794479370117e+00 5.490950942039489746e-01
1.392772674560546875e+00 5.779589414596557617e-01
1.413716554641723633e+00 6.066927313804626465e-01
1.434660673141479492e+00 6.347096562385559082e-01
1.455604553222656250e+00 6.623813509941101074e-01
1.476548552513122559e+00 6.895257234573364258e-01
1.497492432594299316e+00 7.158519625663757324e-01
1.518436431884765625e+00 7.416029572486877441e-01
1.539380311965942383e+00 7.667118906974792480e-01
1.560324311256408691e+00 7.906714677810668945e-01
1.581268310546875000e+00 8.132739067077636719e-01
1.602212190628051758e+00 8.347730040550231934e-01
1.623156189918518066e+00 8.547309637069702148e-01
1.644100069999694824e+00 8.726347684860229492e-01
1.665044069290161133e+00 8.887214660644531250e-01
1.685987949371337891e+00 9.029079079627990723e-01
1.706931948661804199e+00 9.147949218750000000e-01
1.727875947952270508e+00 9.240854978561401367e-01
1.748819828033447266e+00 9.308882355690002441e-01
1.769763827323913574e+00 9.355124831199645996e-01
1.790707707405090332e+00 9.380925297737121582e-01
1.811651706695556641e+00 9.378729462623596191e-01
1.832595705986022949e+00 9.343109130859375000e-01
1.853539705276489258e+00 9.280441999435424805e-01
1.874483585357666016e+00 9.193806648254394531e-01
1.895427465438842773e+00 9.083833694458007812e-01
1.916371464729309082e+00 8.952869176864624023e-01
1.937315344810485840e+00 8.797358274459838867e-01
1.958259463310241699e+00 8.616499900817871094e-01
1.979203343391418457e+00 8.419786691665649414e-01
2.000147342681884766e+00 8.209761381149291992e-01
